sample_id,P,regime,next_pos
37b9f6f3ffdc,124.42426423936185,none,1629.5104804453413
37ccbd3562ee,131.50270351578953,strong,1636.0095331723155
37ecb1877383,103.92995988237205,none,1620.959261290178
37ef40186fb7,101.50930066270126,weak,1629.4294655905742
3820e5555ea8,87.87936367061702,none,1633.6120501830876
38518ed6d292,118.97062799990856,none,1694.5620248056418
38616278c345,133.99023611189074,strong,1660.1519977118155
3879bde72548,101.72104414879723,none,1677.8318113774387
387ec364aa45,105.04993911508576,weak,1695.0560985300804
38b8be681b99,103.13225557399332,none,1669.017333285607
3906d18a563a,100.34867268882506,strong,1631.272398310724
39112af5646b,115.49877700527396,strong,1610.3664483423042
391b554052f9,81.91730975560152,none,1625.8593180464588
391e0025dfbc,86.28927724014433,none,1612.1191653597132
3920579c3881,108.27938912913132,weak,1694.0896529928928
3922797246a7,85.77942422496298,none,1629.885454902248
393f06c66354,98.11470169259668,strong,1639.3138750688447
39513d4b9fc5,87.64577062117823,strong,1620.8602198639994
397befb062b7,83.2266187886795,weak,1674.9400966119922
399c2e33f79b,91.66030490540948,none,1652.296339871086
39cae9748ca8,90.00768981135684,weak,1660.3670550585791
39fc5b0aef66,105.97490646735083,none,1621.4640825156491
3a2ee8742873,102.36832418104966,none,1624.1700416502667
3a4188e5d758,103.46226768524753,none,1645.9469638730925
3a6c7f1046df,96.8006147567927,weak,1633.289187498494
3a784852c3e4,91.0884699317765,none,1612.426335812526
3b09a35fc19f,96.53129329751978,weak,1613.4066629502704
3b2953be850b,90.37578746639142,none,1660.861127898045
3b2a7feb2780,89.95723436322469,strong,1680.9359734899615
3b9f24c9860e,139.3920985909004,strong,1653.7402854373308
3ba057185cbb,136.78658296895708,none,1733.2330646210894
3be4a3425615,83.86006711317198,none,1636.6770594486484
3c10bb0d1051,97.4501761704478,weak,1644.2772146886518
3c3229961281,99.19062950599306,weak,1622.5968125097872
3c33dd81520a,120.78489434485074,strong,1656.462530677827
3c34eb868b77,93.3624641083492,weak,1610.7005712406728
3c5af28387d6,85.398457554914,strong,1679.003118150928
3c69b7486500,121.8090485647791,strong,1692.7686709550655
3c8ca0daaa90,121.6948209994844,strong,1702.293194334986
3c8d3bb258ba,133.27813749934666,none,1695.025598901546
3c9fab68afb4,135.3197775888557,none,1619.4485977752786
3cb6333877b5,138.2131707596251,weak,1601.7778946502422
3cbd58dbe8c8,98.52158144604284,weak,1675.627633451714
3cf1e0ef3396,113.17288465301984,strong,1669.4142057622034
3cf9dc5397d5,130.42152278927298,weak,1608.2820129603635
3d0b70b8d763,110.5149762778456,strong,1620.1906873097698
3d0d60190237,128.81905037484304,strong,1626.1753684919922
3d2754c560e5,79.34551620038727,none,1624.773519971142
3d4076165691,83.18224607300282,weak,1609.4845766990095
3d4bc83c18ee,75.43642145310608,weak,1611.4745100553243
3d4de1f28543,133.12396570785504,weak,1627.075657849971
3d71abfd0861,111.39890166228548,strong,1629.068937605491
3d7e77578070,80.5811487485911,strong,1638.501486001695
3da8d6f70893,114.89411188822218,strong,1707.061253773174
3dad7f6c14f9,101.37261555991496,strong,1620.2315486742625
3e0087fd6b5f,86.89181530800901,strong,1664.6481447949277
3e4a23ccefad,99.49549579157086,none,1621.0725606231888
3e54dcd3f483,112.67005823869336,none,1644.1487179175283
3e6d5bac52ad,82.92627184169098,strong,1619.838056596651
3e7c5fdac24c,124.10919623026946,none,1651.069682688686
3e92d704b07c,91.04325294489315,weak,1659.3422357176958
3e9d933011c2,92.37562283117842,weak,1634.4939598852889
3eac8e46132c,136.86475310621782,weak,1645.0836758109729
3eb8f096c40c,110.90122169837214,none,1652.764032033313
3ecefef2e251,118.21318460751874,strong,1610.7290890686215
3eda3baf79a2,128.95310243711347,none,1648.5800277422034
3ee6bec2fe27,81.52878487676654,none,1657.473548057504
3ef47b3e124f,75.27846101455998,none,1601.467621638255
3ef7e01a53b2,112.93669853127794,none,1672.3973501030391
3f17eaede8f5,122.28544539270636,strong,1663.4533577085017
3f22bbfeff22,87.23089300014458,weak,1676.495215024616
3f42fba221b5,75.38344602291933,weak,1660.484499385527
3f73a83cb1ba,107.39160502479103,strong,1647.63505761739
3f74761b8e7d,119.24672920858796,strong,1688.0209800073917
3f8128bea956,131.63705948503724,none,1668.2205663363227
3f877b8c1bc9,117.944681353547,strong,1711.2405999197194
3fb186a94ad6,113.87748353208777,weak,1695.3144140082986
3fb2bb3286b4,90.86880781095488,none,1648.1578943968946
3fb6750fec9d,109.70773118985596,weak,1629.3033885789323
3fce8f6f41eb,105.62876894616628,none,1611.391894988266
401687334e7d,78.21567608388412,weak,1652.359020363354
401e9c17b4f8,89.95087774423642,weak,1639.2727830763972
402405132a4a,93.7787984519283,strong,1602.4955112340435
4032ed807b44,116.61566823112082,weak,1679.4936899621523
4037be79361e,107.1480355087612,strong,1695.257100343826
404883f2f0e6,103.6203753672322,none,1611.5993659173191
406d71060e6c,95.39281954414848,strong,1687.8911513641665
40acc3cd9797,124.07333473041338,none,1606.7856211338617
40b97e334a4e,121.509067000872,weak,1647.2333695125235
40c15ce576f2,85.5501710473424,none,1661.0367096523005
40cf4f201315,134.60912963163102,weak,1643.7700292528575
40d503280e84,79.91320295599083,strong,1643.4195720981097
40fbad5111bc,131.09414630222946,strong,1610.662039434636
411c98820ec4,82.58917153160324,none,1630.3880766064535
414aeb25de73,130.72693555675056,strong,1714.917320989168
4159506919f5,110.9185842030239,strong,1631.691254861099
415fde0efc26,139.5416758186594,none,1602.6703247524954
41b0aeab6b27,88.49406507003573,strong,1664.9772464150822
41c342f9e550,99.66632794218772,weak,1604.5130224015268
41dfd0aee625,112.39944401775588,none,1702.320487505757
422f4ba1030d,98.44067212203744,strong,1638.277224630041
4242c284b8cf,99.97968818524052,weak,1685.2861984486017
42591b8c1f16,95.9504631020195,strong,1657.3677265318356
4259cdb94c5f,85.08346767595991,none,1604.039467884223
425cd3e87c47,111.9584621528532,none,1688.6148152000044
4288d5fc6ac9,91.0118302340705,strong,1655.3963131719668
428a71e8d100,113.78178442814789,none,1650.3232354562183
429106e2208d,80.29930942622077,strong,1668.6033083911186
4293a769b49f,103.04300895693564,strong,1645.4080272068086
42a2ec75a9fb,133.68251889747214,none,1638.9014419965329
42c52da6c3bd,94.755124424855,none,1643.2814590770206
42d79f7efd30,83.4607267454698,strong,1622.3726068843391
42ea88ac0077,104.19658966668386,weak,1667.8167069469905
431d646e5246,115.72976825632789,none,1639.5027843863809
432610e067a7,109.65954101507624,weak,1671.2045668231726
43adaa37d7f1,128.01275876760857,weak,1619.3744453365694
43c160bcb869,113.3215573922907,weak,1681.1269321711657
43ca48ca7618,77.14801949014611,weak,1646.9780826704005
43de0cbe51be,122.37538313021884,strong,1623.717569777223
43e43552f435,87.25937369366899,weak,1634.8011051421238
43e49bdcc230,92.38421496516358,strong,1628.3596331393358
43ef865e2cf9,105.81988245913168,none,1618.192854667965
43f0ecf8b8ed,95.51342432983972,weak,1658.8316447495022
440839c58f70,138.04399228284117,none,1635.9263188947407
4448f9d26810,81.61645713020735,weak,1618.3574100758726
44599aaa4134,91.21876503572835,none,1686.2672934568834
448574cf3516,115.16433472248936,none,1673.2782424527506
448b44af17f0,76.29204923349133,weak,1668.045547570982
449f31e3bf5d,77.10887227940741,none,1665.941993797771
44bbcdf6fdb2,106.18694795454812,strong,1676.0166823828442
44c197b455bd,86.96436939599919,none,1672.1004996705908
44c576d620cd,81.65593141421677,weak,1621.9302098316557
44e593872376,131.08260026971774,none,1699.58745655938
44ed8afb2c68,137.53049311867866,weak,1615.9829241382922
44f99753fffd,82.64335072914682,none,1601.958028952416
452a101f9206,134.91442615600278,strong,1666.145861705741
456a1f9a5cdc,115.2950248812671,none,1667.849952473715
457c2507c3f9,111.93392858025622,weak,1617.6859751506604
459791ef4483,76.40391209809019,strong,1680.168386856201
460c1a79591d,107.73762690072452,none,1667.9738298662303
461233f82ac4,91.13172178417706,weak,1664.664206978981
463259286f27,107.76679269444077,none,1618.0854341884817
46507c0e1848,132.2557067464998,none,1715.0819309752017
465e33fb04ac,75.37195790927174,none,1631.71592744207
466106c8f449,123.4575833946228,none,1615.789648280087
46641560ff08,136.37818728662438,weak,1678.8487075269293
4669ed116d8a,99.1620569303372,none,1680.3186123023197
469501b709ab,92.39281795683448,none,1621.7650510340109
46ca47615a7f,108.74140162223937,none,1681.275371348428
46d82f74c666,131.29496129458934,none,1649.2407633117818
46edf7b1f801,93.09766478655028,none,1636.929607843666
47288976844d,80.58481957911796,weak,1674.9041726090938
476076727b36,81.40223791736723,strong,1684.9404453864508
4787f3301d5e,98.40107866423776,weak,1619.5897508298233
479161dae52b,129.10677908306224,weak,1650.59869943626
47b50e61392a,133.28213240768414,none,1656.534756888893
47b571d46d4b,115.72807926607732,strong,1661.523430606932
4804278a86d2,112.43782313894398,strong,1660.4678125396456
480d431edc38,95.4881208082609,none,1622.7744820770702
4826931f7320,79.54212630217401,strong,1650.7552046577448
48571bbcef03,137.3489657779253,strong,1676.5617646522935
48de1bd79c87,112.6614923279646,none,1604.1874323146512
48fb12ed1536,90.20582684703132,strong,1620.740139458645
4911d05f0c06,78.19025393439283,strong,1653.5087760196852
4912ec243b8c,128.951507889124,weak,1616.088614283686
4944d3a72961,77.28671355720303,weak,1603.79230015044
4967c6c1bd65,87.38528643839102,strong,1619.8435542030115
497dd2f80001,118.43274019598732,strong,1698.37031705157
49a2b61def58,135.8134079833171,none,1605.25118750605
49ac4b125d78,86.3291595597561,strong,1679.3311490955373
49afd8019d08,75.5263413386248,strong,1632.3069948621858
49c3ec6b4ee2,89.1425282283592,strong,1660.8280354217063
49c65ad8dcc9,99.45924366508712,strong,1616.5430460443793
49db14c2fd31,107.75984135422884,none,1652.4831646423766
49de52234213,119.2116978196002,strong,1631.042889317344
49deee38f642,134.5610557732712,none,1721.2343805721864
49fa328129f0,78.06235558321568,weak,1659.6549559864336
4a12ba1abd41,135.26014363118108,weak,1670.8902858434556
4a5902106e95,128.10615811821188,strong,1606.2072448828842
4a73a438cd62,101.74689909691982,strong,1620.0247828125384
4a8a4e87c954,100.07781474328776,weak,1661.1506596873137
4ab86ff7b7f2,85.03997026899359,none,1625.0326283690747
4abaf047da3c,131.48823421588364,weak,1682.7455554295375
4ac48a696829,107.14425222368548,none,1699.977225576156
4acbb37898c1,112.567293585632,none,1655.8506351257954
4acf83d8f5c8,101.29564817271968,none,1693.0531593097166
4afac098a32d,116.1589451760766,none,1695.0812028150278
4b10247705dc,108.72320762354713,none,1687.030549055043
4b3b84839ac3,133.51098590736223,weak,1677.5551430712917
4b6dc8d65d02,107.94143439963136,weak,1663.1125096180815
4b81e0fbd398,120.95947403597306,weak,1716.6341308431267
4beecbefe26d,83.97246272383208,none,1617.1461085149456
4c3cbd70d94a,79.0595043359587,none,1653.3306890574124
4c79d0c35ad1,116.01585685800164,none,1711.2729080263855
4cc58a8264be,137.7528010904973,none,1612.6742243109295
4cca08f574b5,83.65741626513513,strong,1661.3367455941254
4cf99d610594,119.56017456268016,none,1714.9026445524682
4d08d3a714a3,138.6186124867294,none,1656.249528987963
4d124daadbad,114.37843325434817,strong,1628.5741752927634
4d30ffe1bc95,75.1813828426936,weak,1666.683453630164
4d6db46f4272,89.47013950532252,weak,1654.068031034575
4d80f68c30be,126.11050765810232,weak,1616.6156167726865
4d8d2d3d72ce,123.00966293753164,strong,1599.6039293253891
4d9ff1960225,110.79855183243636,none,1607.5353637952264
4dab7d37b0c8,136.8950759974907,none,1728.17515008099
4db26d72ecf9,94.22939302978146,none,1611.46901875509
4db41878c598,77.14655510327282,none,1622.8259099228535
4dbb22981031,92.64910028757104,none,1683.453342038718
4dbd2d965cc0,102.87068894028492,none,1617.858845217826
4de4cb618144,97.67346532702136,weak,1614.0251886495369
4e092c06ffee,133.04160428240132,none,1620.1825978144168
4e1287b43ddc,86.44922401698234,weak,1668.31641585493
4e347b3964a6,76.44539749430436,weak,1624.900717111207
4e55370cb33b,120.0496629984992,none,1687.2422252710437
4e5a6cacf87d,130.0698309109348,weak,1653.7786199674238
4e67f4cda5bd,131.5388054152445,weak,1712.149615080059
4e6825503439,114.77512614671365,none,1651.7070690303244
4e6d1f3afaa7,103.53086304104411,weak,1695.177646399023
4e79757792b3,134.55058025246353,weak,1663.88062487948
4e7e2a180ff2,113.6548818973159,strong,1621.9459578032831
4ea90da25b37,85.58995924437748,none,1640.698890347847
4eada93995de,121.00867421755302,strong,1667.3337892925333
4ed5d686d771,107.07139615111988,weak,1616.550402687057
4ed910759380,92.4582806387605,weak,1611.133972184788
4edb0031ea2c,75.21161831419231,strong,1648.948923686795
4f420240b5eb,130.33967466201162,none,1695.687322831851
4f5ae9092378,126.08860902869148,strong,1616.3374023475906
4f6f169b585d,76.52234260386705,strong,1602.9619191909903
4f8135555539,88.35232227102729,weak,1649.981502371243
4f8daeca4076,98.71304628563146,strong,1655.85167991159
4fd3809b7676,84.30623298397462,strong,1651.8495063135194
4fde2ecb2260,96.37577540124148,weak,1676.6895438058466
4feb1185fd53,118.60853496320703,strong,1690.23266300901
501eaad9060b,124.11341449657112,weak,1667.923163276594
502368224522,121.7836485440074,none,1718.7862463701972
50528b4647ea,86.13314234445117,none,1672.0184747824478
505368fdfa69,94.69295850920658,weak,1628.8065029747363
5064cb354c5a,92.22022654137076,none,1606.5940783458784
50a20df0c50d,115.6530368573792,strong,1708.8619810007458
50a92dbe57b3,87.84331343185299,weak,1634.7017806933727
50b30afe8297,80.10865768192879,strong,1645.3345570499837
50ff41df9c61,129.92241187678795,strong,1663.5404197606829
514b4ff006dc,128.34571760763242,strong,1620.1916775538814
5157826b6ad9,105.27960227897312,none,1668.3311411494842
515f0c9ede13,127.73103173707229,weak,1674.6037139597245
519184b4ddf9,123.28785551686238,weak,1645.736998627301
51a2950c62f6,108.69917330388478,strong,1686.092763216289
51bf4d53e334,78.40546420615104,none,1628.8709017632102
51d6b7659971,111.20726675609568,weak,1693.6454567111775
51db7bba34e2,84.75563568291244,strong,1683.0978721723573
51f4b1c244ee,139.80367714938262,strong,1626.5827785620522
51f8f636bf47,77.28914572686993,none,1621.5345183350316
52474b438d6d,122.77904398819992,strong,1630.7436843403414
5266b8d5a3bd,95.71859326641624,weak,1638.4651241956926
526abf5af491,112.8576213092328,weak,1609.134911150336
5280a2c747d5,114.90362028622786,strong,1706.334374926422
5288dac9e0ea,128.26781729964972,weak,1644.4211946268774
52b9f6bddeec,124.82454839342026,strong,1635.7010599967489
52c381a1d25c,93.73194397390652,weak,1670.3103516036022
52dbcb261eef,90.05268468673654,strong,1665.4958242489297
52e470d68eb0,94.55667501214072,weak,1659.545795353726
52e5d35739ad,121.1297969227394,strong,1661.9784366642434
52f37dc16673,78.59066537032331,strong,1608.9961643451988
52f94495bec4,126.162664243817,weak,1703.684243103267
52ff9c402f05,78.34984568592142,strong,1635.0395591341653
5310f7cee593,89.4584753467719,strong,1665.5354770838928
5334af1d8e95,81.13332467453067,weak,1632.6191936777996
5337f1e8b097,115.29296286953328,weak,1637.5911903207
536ae11bcf53,102.44911799003629,weak,1662.43674744379
538cc3d7946f,91.7277785356412,weak,1609.9283339619865
53ac14050a17,84.2214713251265,weak,1615.2327962421832
53b550244e4a,132.95722520928803,strong,1666.448657316805
53c513cba4fd,91.64835291124712,weak,1680.6194496504968
53dcab8812d8,84.45489699446026,none,1618.5523792988745
53ee72ffe95f,128.1266245858137,strong,1603.0995769095923
540142b712c8,99.96499366184354,weak,1604.916301198259
5422bd0bb9fc,85.43541155353569,strong,1648.2843042413256
54349f1e11d0,131.587908407426,strong,1724.7314606078005
543e9faa9fab,84.21198007755474,none,1661.214176662803
543fda5a6981,96.00727608716969,none,1653.2971678420326
545136d6cd70,75.21220657047016,strong,1643.1577952509103
5466493a3321,128.09964760726024,strong,1622.579314980835
546cff82a810,80.28205022253938,none,1603.0460892284227
54747a605ae3,120.31789460422112,weak,1715.5187043377705
5498a2e98bab,90.76993526585046,strong,1640.1891914515293
54bb0cf8a180,112.05964826284064,none,1641.3812235588543
54ea1107f58b,101.41029754294183,none,1684.809155553802
54f19df04f09,114.815074277747,none,1708.1571217583185
550ea2f243ec,92.8000479735937,strong,1599.0246343618462
5535eb0000e3,126.2256626952715,strong,1623.5399665536584
554473a4b925,77.58677636892634,strong,1600.202861201623
5553a1d24c55,123.18853968033704,strong,1602.1019201908025
555a78ca27d8,108.74623177030657,strong,1646.7028311591916
557685ca4d67,83.65843175272909,none,1664.1965273360615
55eddd682f6c,96.9565283449511,strong,1679.635535926333
55eefd0bf458,79.28983369784349,strong,1668.4752358618275
55f0e6c84446,92.9082360103136,strong,1611.306963888609
55fae20d91f5,120.65638207285068,none,1665.4426642909027
56029bd2ce77,111.33174310318022,weak,1601.1671313828383
5602c5b0c1a1,131.31050856114467,strong,1675.841933349714
56081aebd3d7,130.8745602529142,strong,1713.9270862843084
561c2cdee5a3,121.24663985784916,strong,1725.3447375354306
564a1f977a07,108.47079033066828,strong,1693.9198250125537
5667af9ab4ac,105.8326216349848,none,1675.2029109165908
568685282171,132.61539036819514,weak,1703.3144486682495
56a2f722b7dd,138.77559963022793,strong,1606.646643385634
570e1d20b51b,94.41366670573048,weak,1637.0032118565273
5723a7bb8a80,105.99983878832782,strong,1654.140872931044
5726e08bb55d,117.36733627602852,strong,1649.8880499089998
5748a92b4073,111.14720697025544,strong,1692.2716398102878
575150bccae5,79.33359724668718,weak,1658.4422009737264
576393408cfd,75.91136383403646,none,1600.5670518830088
57645e543fd8,111.63080197089543,weak,1664.5087176466293
576dc9675a83,125.76011331344108,weak,1683.7920918920847
576dd98e8ad3,84.6192296695342,none,1669.434823332342
577e908b381a,95.6642477350916,strong,1664.728775528529
578ebb2bbc83,103.88903484130826,weak,1692.0987988249333
5796024e1ecb,121.41139505227332,strong,1603.498888572489
57a4626883b7,85.46618942877053,weak,1622.9776551081586
57db676de68f,109.67476920313018,strong,1606.8009053810304
57eb8f1df89a,111.90711126053056,strong,1663.2686033835098
581b137a227c,117.32322448389908,strong,1659.3411718911354
5829e1b02ff3,98.63321543438838,weak,1644.0774833053592
585389f595bc,107.6313822519496,weak,1617.4060205679866
587897465a6e,83.82144282392618,none,1627.88557290546
5882b89d6a04,138.5503351003214,none,1603.9927655443648
5891d3008755,82.22436750651711,strong,1641.0689176715125
58c90bafb40c,97.35198365009298,weak,1693.6499449198843
58def05e894a,106.02682239068882,weak,1648.5633940006164
58e492e88387,132.0033486120791,weak,1620.0645129364673
58e8611681e5,135.0460149426559,weak,1630.362984009355
58f33417cd36,132.36191979804926,strong,1667.7328953970436
590f1f0fc128,95.8977002203923,strong,1599.3940757929531
591991b512ef,112.03174461085302,none,1662.2240838003374
592239389277,135.52327394948668,strong,1685.620607563399
592a3653c660,128.3369887645177,weak,1628.7533579055662
59876f998845,76.00311100178271,none,1672.2742390714088
59891e3cff1a,82.56238414976025,none,1645.1676799280742
59ac39c5abb5,135.99218364619992,none,1605.161846216777
59bca1a9fd97,125.16962517259836,weak,1600.834924415447
5a065d0c1126,92.89313941444463,weak,1611.9869041636596
5a128281fe4a,124.48115920535052,strong,1611.2945139567346
5a4b74d6374d,103.59667450746105,strong,1625.7567784758626
5a4fc798a6ec,87.43142420551833,none,1684.6966277494134
5a92c90bd624,122.18021233582068,none,1622.5189169584603
5aa19eded1e4,101.6839334483008,strong,1617.4284276957403
5aa67c471363,87.71069665689512,none,1658.527892756549
5ab09847f738,78.96741458442922,none,1634.806123277696
5abe615135c7,106.37291699255736,strong,1705.5821715795305
5ad55f0eb81c,99.51401847079462,none,1619.2799728125822
5ae01447383f,122.27611048800536,none,1648.7315769358067
5b110c72fe27,136.08486265860182,weak,1679.1278821333003
5b28ecc0e972,124.18026069275452,none,1655.052285512797
5b353d525ccd,76.33868129816894,strong,1647.0230426566588
5b49221558d9,124.69900954811492,strong,1656.3235239638657
5b75dd12de02,94.754671885776,none,1629.492079269628
5b7655bf04bf,104.6957360480297,strong,1634.4000488266647
5b7c067b4b55,81.57143291055282,none,1644.5831712552256
5bd04147e892,125.72466040337213,strong,1605.0702525862644
5bd1503f3334,115.8787521645175,none,1602.7764935576986
5c2e9f966fd2,117.91736187907492,none,1639.1196107537394
5c762f75fcc6,136.61219656926875,weak,1615.8264713324568
5c9449898071,81.34334736140005,none,1623.151563473597
5c97953f6899,80.64835973734583,weak,1603.3249571985948
5ca1327477f6,118.09007167925084,strong,1657.39633771823
5cab6f5c122c,124.91419557660348,none,1675.2259367528784
5ccb4e95c40c,129.58016327170552,weak,1715.0042840815106
5cfcbc887b79,90.95593032924532,none,1619.9239460190172
5d16e5a178cd,92.55300567876316,none,1672.5196078557435
5d2a4d172373,134.47213367802462,none,1720.3046568879215
5d2e92330e52,131.09470287693026,weak,1625.4156251069471
5d31e066cd14,76.2541758570398,strong,1632.0855379082589
5d78bfed8a61,137.96810020486558,strong,1729.3692381030494
5db917ed17b2,99.05896790706394,strong,1687.0661792046683
5dcf60eaee33,88.05993124933605,strong,1647.3850309597076
5de67eaafe77,75.58361285751772,weak,1642.6924026692357
5e17103aef88,105.3225568276633,weak,1654.191733091479
5e1e0fe78679,87.51588843647619,strong,1666.1075050945396
5e3a73bb0310,133.4080680978016,none,1684.0580993268093
5e5e8d2e8257,100.09773458909112,none,1649.6746518666512
5e7d67c5809d,98.65376059571474,weak,1641.666780516797
5e85a9726dac,80.66246628057506,strong,1611.2595510404942
5e8b8860c4ec,107.9209410522285,none,1608.4193532546603
5e98c3a42bad,81.5326189798406,strong,1622.590368490149
5e9bec24e18d,94.22415111736748,strong,1619.8803699233963
5ebb867f0302,137.73482421290228,weak,1733.0565964619454
5ec1b67ad364,103.28856092261492,none,1637.4763176807396
5f049060aa56,108.20765970457428,weak,1686.6450622245927
5f431efa7a04,108.65502845558603,weak,1671.708630494384
5f46c978e995,94.93286690777668,none,1613.5718730575477
5f5511ce98e7,139.03344327398258,strong,1737.468028444522
5f77300363a0,117.69857178332914,weak,1697.899496083876
5fb5a3f84b09,85.51752043256046,weak,1614.1765614516346
5fc418cb13af,112.0298463956011,weak,1689.2951855435724
5fc8ee3477d7,82.41525131812487,weak,1639.436578550755
5fd03e872366,90.61947160182284,strong,1620.2623096183502
5fdc0022fffd,95.5764991172044,none,1634.4929804208757
5fe105871f31,128.09495214386578,none,1650.0252416552653
5ff16a4a644e,114.76507916554915,strong,1618.5116254014076
60019cebcf9a,111.82129806058646,strong,1691.5462700708945
601810bb0197,79.5206091886604,strong,1666.2157905709123
602ef6466a75,80.3229706528494,none,1613.0906948450004
604be8fe8601,137.88565883984282,strong,1706.5393002693245
60a3d91f332f,126.9669538884898,none,1699.6455745836226
60b57830a3b3,133.75459123273524,none,1619.440782074557
60b74bc281a4,75.76661166026288,none,1612.0326703472372
60bedf1b94d8,113.99835540027227,none,1708.819784361027
60bfd3118112,83.78070007605633,none,1619.9524250459592
60e5d2752bc6,125.41956986593758,none,1720.6033886590517
60f0c277ab2a,119.40245168856582,weak,1691.1480893339724
60f6eddd3f5d,103.77644049857754,none,1614.1366419607953
6109441c9a6c,75.88991032804697,weak,1625.479779523415
611915cf454a,124.41579858483313,strong,1715.8359120016626
6142854f60d7,116.98534705899124,weak,1714.1464496221038
6155647569ae,106.72507883039464,none,1641.779833950703
6169c501e810,95.7928930510424,none,1616.7945495608396
61b39229eb95,133.0140606268993,strong,1735.6222458213156
61c9bb42d7f4,105.90519281652172,none,1663.7644079766576
61cd23f33c48,102.94853980865824,strong,1621.716841906417
61e3d30f6a9e,78.33883959853056,strong,1665.7149124232185
61ee2ba1c5ac,121.71236056053716,weak,1718.045463146757
621c5d0fcc04,134.91551212842782,weak,1672.527516584096
62203fa63c9d,94.34360160096207,weak,1660.6389333863408
6223d1dea6b2,86.77810004189982,strong,1618.163445950277
624051d83e14,132.46369812277055,none,1645.7825703698295
625715fc8703,122.78030788002704,strong,1647.0703840233114
6257dea7ad98,129.79971249818604,strong,1653.3334945246631
6276741b01bf,116.31931999014648,strong,1670.673787859362
6288c6601061,118.70929472801056,weak,1685.0749789672177
6302704e71bf,119.11024131696408,none,1639.366377851728
630afee3e6e9,84.04270335855641,none,1645.2470842533646
633702d3b211,80.94721432909797,none,1650.1315139671633
634c13c92d52,94.19518427767484,weak,1603.898254998265
635893049754,114.32084620861924,weak,1703.466277033415
63758c357b00,109.13594699182748,strong,1642.005762664314
638a3d0d0a1a,80.29403067925736,strong,1676.532604859502
638b2a0621da,125.6965451416853,strong,1612.7493671049676
639480999ce1,89.99336684957166,none,1652.5542786660233
63a3e024fee6,77.29038557969008,none,1635.8330569319016
63bc217af8dd,100.33689625231942,none,1688.8146409123046
63d8cd854a14,91.26051376054328,weak,1655.1789495197556
640d0d9314d2,91.98858201476595,weak,1664.5687961397896
6413e6240c04,108.72697447391852,strong,1620.2982873844276
642a8baaaf1e,105.677488541731,weak,1635.3328410307586
6444d307ba7e,95.49780293823478,none,1622.20325283914
64720306bcf6,94.94564186230043,strong,1641.6950528061354
649d14608f94,89.26290847175444,strong,1637.5144161182384
64a8997e1832,101.61517684087254,strong,1651.0702282026552
64ca09e562a3,119.98787337102608,none,1694.7121939530746
64d408aa03f1,114.16910863168928,none,1702.4712956624585
64d6fb85ff45,90.19077336322178,strong,1667.6677214779252
64e96f9f27de,127.9492543699556,strong,1664.85409283619
64eddf0a54ea,121.7977116440584,none,1628.7741068122862
64f974abce28,76.32807405538108,strong,1661.0586777033095
65022d1e1e62,128.7935542691873,weak,1700.0831848848427
6530a5556d10,77.4358411692509,weak,1617.9131918254586
6531b75e74f3,93.90122423143762,strong,1660.7057226650772
654a5cdef68d,121.92788834919848,weak,1608.087109483488
6575a9080e58,107.99669889635403,strong,1682.6418411111813
65d6f40d8ce2,112.07180722831592,strong,1629.4587189656124
65e6fa451b75,107.23927490849854,weak,1682.552307254154
66243bd410a3,125.81988681166388,strong,1618.2228752995538
664d4cf189aa,131.15112019314714,weak,1706.4735865976493
66580e53e5ef,80.04052720281518,none,1615.0814853666643
66596a80e3d7,123.41620533472394,weak,1609.660112445621
665a6a09134a,108.56210130723764,weak,1621.6693638795316
666a70ac0e14,111.65899567642091,none,1627.904154947692
667bb3a0ab20,124.17787140086446,strong,1694.894827863391
667f11548dce,122.91770687915415,weak,1611.6513007587548
669820f42ded,114.93770494937132,weak,1645.7024919724165
66a275e20dee,138.5069523573612,weak,1704.5283067717332
671becd1097c,139.8051469971346,strong,1641.9775320975548
672617d28c7b,103.93758226113732,none,1676.3338833794387
673e36e28711,84.93100979398548,strong,1603.3995736103852
674c4fdd7334,128.56258020250635,weak,1722.2705541156913
6752dbd7df48,127.20186922645026,none,1618.9157992194764
6756292aac59,83.00933257764012,weak,1616.0184519844604
6759ec4d50a9,137.87079126048616,strong,1726.2610096085475
675a02ffa728,85.45488707461882,strong,1637.6650134406427
67676ca52029,116.00336813856836,strong,1653.2843439631629
6777f9655c9f,75.15698985419746,strong,1651.7522978614509
6788ac8d291e,84.29835779160594,weak,1627.0448595481762
67acc3c8eaf2,135.18143600874967,none,1672.32245070443
67c9e98667ad,105.96421850316769,strong,1706.5158192529484
67d0f0bb230c,93.3097008419424,weak,1650.116020108493
67d79e266a26,92.35286893935373,strong,1605.670773327828
67ec06f8e177,110.3465322739218,strong,1615.7952919909055
67ed608222b0,80.7135311125986,strong,1611.9951185563575
680adbe511bf,93.81816423356076,weak,1616.8810449274508
684cbed9ec81,89.2979164234368,weak,1643.4445487199966
684d4cfaa3af,110.2597437074244,weak,1599.3708125083294
686ed25572a2,92.28121705016326,none,1631.4359483285214
688b0c611e45,91.00796941161272,strong,1672.909371026076
68c8d5441734,113.04878026212778,weak,1712.9931566693422
68d3bba78840,99.96921780923476,strong,1652.2775386992118
6932c9b5b0ae,123.943537733854,none,1645.3707438758129
